OBJECTID,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN
37305,99,98,88,88
37306,99,98,88,88
37307,99,99,99,99
37308,99,98,88,88
37309,99,98,88,88
37310,99,99,99,99
37311,99,98,88,88
37312,99,99,99,99
37313,99,98,88,88
37314,99,99,99,99
37315,99,98,88,88
37316,99,99,99,99
37317,99,98,88,88
37318,99,98,88,88
37319,99,99,99,99
37320,99,98,88,88
37321,99,99,99,99
37322,99,99,99,99
37323,99,99,99,99
37324,99,99,99,99
37325,99,98,88,88
37326,99,98,88,88
37327,99,99,99,99
37328,99,98,88,88
37329,99,99,99,99
37330,99,99,99,99
37331,99,98,88,88
37332,99,98,88,88
37333,99,98,88,88
37334,99,99,99,99
37335,99,98,88,88
37336,99,99,99,99
37337,99,98,88,88
37338,99,99,99,99
37339,99,98,88,88
37340,99,98,88,88
37341,99,99,99,99
37342,99,98,88,88
37343,99,99,99,99
37344,99,99,99,99
37345,99,99,99,99
37346,99,99,99,99
37347,99,99,99,99
37348,99,99,99,99
37349,99,99,99,99
37350,99,99,99,99
37351,99,99,99,99
37352,99,99,99,99
37353,99,99,99,99
37354,99,99,99,99
37355,99,99,99,99
37356,99,99,99,99
37357,99,99,99,99
37358,99,98,88,88
37359,99,99,99,99
37360,99,99,99,99
37361,99,99,99,99
37362,99,99,99,99
37363,99,99,99,99
37364,99,99,99,99
37365,99,99,99,99
37366,99,99,99,99
37367,99,98,88,88
37368,99,99,99,99
37369,99,99,99,99
37370,99,99,99,99
37371,99,99,99,99
37372,99,98,88,88
37373,99,99,99,99
37374,99,98,88,88
37375,99,99,99,99
37376,99,99,99,99
37377,99,98,88,88
37378,99,98,88,88
37379,99,99,99,99
37380,99,99,99,99
37381,99,98,88,88
37382,99,98,88,88
37383,99,98,88,88
37384,99,99,99,99
37385,99,99,99,99
37386,99,99,99,99
37387,99,99,99,99
37388,99,99,99,99
37389,99,98,88,88
37390,99,99,99,99
37391,99,98,88,88
37392,99,98,88,88
37393,99,99,99,99
37394,99,99,99,99
37395,99,99,99,99
37396,99,99,99,99
37397,99,99,99,99
37398,99,99,99,99
37399,99,99,99,99
37400,99,99,99,99
37401,99,99,99,99
37402,99,99,99,99
37403,99,99,99,99
37404,99,99,99,99
37405,99,99,99,99
37406,99,99,99,99
37407,99,99,99,99
37408,99,99,99,99
37409,99,98,88,88
37410,99,98,88,88
37411,99,99,99,99
37412,99,99,99,99
37413,99,98,88,88
37414,99,99,99,99
37415,99,99,99,99
37416,99,99,99,99
37417,99,98,88,88
37418,99,99,99,99
37419,99,99,99,99
37420,99,99,99,99
37421,99,99,99,99
37422,99,99,99,99
37423,99,98,88,88
37424,99,98,88,88
37425,99,99,99,99
37426,99,99,99,99
37427,99,98,88,88
37428,99,98,88,88
37429,99,98,88,88
37430,99,99,99,99
37431,99,99,99,99
37432,99,99,99,99
37433,99,99,99,99
37434,99,99,99,99
37435,99,99,99,99
37436,99,99,99,99
37437,99,99,99,99
37438,99,99,99,99
37439,99,99,99,99
37440,99,99,99,99
37441,99,98,88,88
37442,99,98,88,88
37443,99,99,99,99
37444,99,98,88,88
37445,99,99,99,99
37446,99,99,99,99
37447,99,98,88,88
37448,99,98,88,88
37449,99,99,99,99
37450,99,99,99,99
37451,99,99,99,99
37452,99,98,88,88
37453,99,98,88,88
37454,99,99,99,99
37455,99,98,88,88
37456,99,99,99,99
37457,99,98,88,88
37458,99,99,99,99
37459,99,99,88,88
37460,99,99,99,99
37461,99,99,99,99
37462,99,99,99,99
37463,99,99,99,99
37464,99,98,88,88
37465,99,99,99,99
37466,99,99,99,99
37467,99,98,88,88
37468,99,99,99,99
37469,99,98,88,88
37470,99,98,88,88
37471,99,99,99,99
37472,99,99,99,99
37473,99,98,88,88
37474,99,98,88,88
37475,99,98,88,88
37476,99,99,99,99
37477,99,98,88,88
37478,99,99,99,99
37479,99,98,88,88
37480,99,99,88,88
37481,99,99,99,99
37482,99,98,88,88
37483,99,98,88,88
37484,99,99,99,99
37485,99,98,88,88
37486,99,98,88,88
37487,99,99,99,99
37488,99,99,99,99
37489,99,98,88,88
37490,99,98,88,88
37491,99,99,99,99
37492,99,98,88,88
37493,99,99,99,99
37494,99,99,99,99
37495,99,98,88,88
37496,99,98,88,88
37497,99,99,99,99
37498,99,98,88,88
37499,99,99,99,99
37500,99,98,88,88
37501,99,98,88,88
37502,99,98,88,88
37503,99,98,88,88
37504,99,99,99,99
37505,99,99,99,99
37506,99,99,99,99
37507,99,99,99,99
37508,99,98,88,88
37509,99,98,88,88
37510,99,99,99,99
37511,99,99,99,99
37512,99,98,88,88
37513,99,99,99,99
37514,99,99,99,99
37515,99,98,88,88
37516,99,99,99,99
37517,99,99,99,99
37518,99,99,99,99
37519,99,99,99,99
37520,99,99,99,99
37521,99,99,99,99
37522,99,98,88,88
37523,99,99,99,99
37524,99,99,99,99
37525,99,99,99,99
37526,99,99,99,99
37527,99,99,99,99
37528,99,98,88,88
37529,99,99,99,99
37530,99,99,99,99
37531,99,99,99,99
37532,99,98,88,88
37533,99,99,99,99
37534,99,99,99,99
37535,99,98,88,88
37536,99,99,99,99
37537,99,99,99,99
37538,99,99,99,99
37539,99,98,88,88
37540,99,99,99,99
37541,99,98,88,88
37542,99,98,88,88
37543,99,99,99,99
37544,99,98,88,88
37545,99,99,99,99
37546,99,99,99,99
37547,99,98,88,88
37548,99,99,99,99
37549,99,98,88,88
37550,99,99,99,99
37551,99,98,88,88
37552,99,99,99,99
37553,99,99,99,99
37554,99,99,99,99
37555,99,98,88,88
37556,99,98,88,88
37557,99,98,88,88
37558,99,99,99,99
37559,99,99,99,99
37560,99,98,88,88
37561,99,99,99,99
37562,99,98,88,88
37563,99,99,99,99
37564,99,99,99,99
37565,99,98,88,88
37566,99,98,88,88
37567,99,98,88,88
37568,99,98,88,88
37569,99,99,99,99
37570,99,99,99,99
37571,99,99,99,99
37572,99,98,88,88
37573,99,99,99,99
37574,99,99,99,99
37575,99,99,99,99
37576,99,99,99,99
37577,99,99,99,99
37578,99,99,99,99
37579,99,99,99,99
37580,99,99,99,99
37581,99,98,88,88
37582,99,99,99,99
37583,99,99,99,99
37584,99,99,99,99
37585,99,99,99,99
37586,99,99,99,99
37587,99,99,99,99
37588,99,99,99,99
37589,99,99,99,99
37590,99,99,99,99
37591,99,99,99,99
37592,99,98,88,88
37593,99,98,88,88
37594,99,99,99,99
37595,99,99,99,99
37596,99,98,88,88
37597,99,99,99,99
37598,99,98,88,88
37599,99,99,99,99
37600,99,98,88,88
37601,99,99,99,99
37602,99,98,88,88
37603,99,99,99,99
37604,99,98,88,88
37605,99,99,99,99
37606,99,98,88,88
37607,99,99,99,99
37608,99,98,88,88
37609,99,99,99,99
37610,99,99,99,99
37611,99,99,99,99
37612,99,99,99,99
37613,99,99,99,99
37614,99,98,88,88
37615,99,98,88,88
37616,99,98,88,88
37617,99,98,88,88
37618,99,99,99,99
37619,99,98,88,88
37620,99,99,99,99
37621,99,98,88,88
37622,99,99,99,99
37623,99,99,99,99
37624,99,99,99,99
37625,99,98,88,88
37626,99,99,99,99
37627,99,98,88,88
37628,99,99,99,99
37629,99,99,99,99
37630,99,99,99,99
37631,99,99,99,99
37632,99,98,88,88
37633,99,99,99,99
37634,99,98,88,88
37635,99,99,99,99
37636,99,99,99,99
37637,99,99,99,99
37638,99,98,88,88
37639,99,99,99,99
37640,99,98,88,88
37641,99,98,88,88
37642,99,98,88,88
37643,99,99,88,88
37644,99,99,99,99
37645,99,99,99,99
37646,99,99,99,99
37647,99,99,88,88
37648,99,99,99,99
37649,99,99,99,99
37650,99,99,99,99
37651,99,98,88,88
37652,99,98,88,88
37653,99,99,99,99
37654,99,99,99,99
37655,99,99,99,99
37656,99,99,99,99
37657,99,98,88,88
37658,99,99,99,99
37659,99,99,99,99
37660,99,99,99,99
37661,99,99,99,99
37662,99,99,99,99
37663,99,98,88,88
37664,99,99,99,99
37665,99,99,99,99
37666,99,98,88,88
37667,99,98,88,88
37668,99,99,99,99
37669,99,99,99,99
37670,99,99,99,99
37671,99,98,88,88
37672,99,99,99,99
37673,99,99,99,99
37674,99,99,99,99
37675,99,99,99,99
37676,99,98,88,88
37677,99,99,99,99
37678,99,98,88,88
37679,99,99,99,99
37680,99,98,88,88
37681,99,98,88,88
37682,99,98,88,88
37683,99,98,88,88
37684,99,98,88,88
37685,99,98,88,88
37686,99,99,99,99
37687,99,98,88,88
37688,99,99,99,99
37689,99,99,99,99
37690,99,98,88,88
37691,99,98,88,88
37692,99,98,88,88
37693,99,99,99,99
37694,99,98,88,88
37695,99,99,99,99
37696,99,98,88,88
37697,99,98,88,88
37698,99,99,99,99
37699,99,99,99,99
37700,99,99,99,99
37701,99,99,99,99
37702,99,99,99,99
37703,99,99,99,99
37704,99,99,99,99
37705,99,99,99,99
37706,99,98,88,88
37707,99,99,99,99
37708,99,98,88,88
37709,99,99,99,99
37710,99,99,99,99
37711,99,99,99,99
37712,99,98,88,88
37713,99,99,99,99
37714,99,99,99,99
37715,99,98,88,88
37716,99,99,99,99
37717,99,99,99,99
37718,99,99,99,99
37719,99,99,99,99
37720,99,99,99,99
37721,99,98,88,88
37722,99,98,88,88
37723,99,99,99,99
37724,99,99,99,99
37725,99,98,88,88
37726,99,98,88,88
37727,99,99,99,99
37728,99,99,99,99
37729,99,99,99,99
37730,99,99,99,99
37731,99,99,99,99
37732,99,99,99,99
37733,99,99,99,99
37734,99,99,99,99
37735,99,98,88,88
37736,99,98,88,88
37737,99,99,99,99
37738,99,98,88,88
37739,99,99,99,99
37740,99,98,88,88
37741,99,99,99,99
37742,99,99,99,99
37743,99,98,88,88
37744,99,98,88,88
37745,99,99,99,99
37746,99,99,99,99
37747,99,99,99,99
37748,99,99,99,99
37749,99,98,88,88
37750,99,99,99,99
37751,99,99,99,99
37752,99,98,88,88
37753,99,99,99,99
37754,99,98,88,88
37755,99,98,88,88
37756,99,99,99,99
37757,99,99,99,99
37758,99,99,99,99
37759,99,99,99,99
37760,99,99,99,99
37761,99,98,88,88
37762,99,99,99,99
37763,99,99,99,99
37764,99,99,99,99
37765,99,99,99,99
37766,99,99,99,99
37767,99,98,88,88
37768,99,99,99,99
37769,99,99,99,99
37770,99,98,88,88
37771,99,98,88,88
37772,99,98,88,88
37773,99,99,99,99
37774,99,99,99,99
37775,99,99,99,99
37776,99,99,99,99
37777,99,98,88,88
37778,99,99,99,99
37779,99,98,88,88
37780,99,99,99,99
37781,99,98,88,88
37782,99,98,88,88
37783,99,98,88,88
37784,99,99,99,99
37785,99,99,99,99
37786,99,99,99,99
37787,99,98,88,88
37788,99,99,99,99
37789,99,99,99,99
37790,99,99,99,99
37791,99,99,99,99
37792,99,99,99,99
37793,99,99,99,99
37794,99,99,99,99
37795,99,99,88,88
37796,99,99,88,88
37797,99,99,99,99
37798,99,99,88,88
37799,17,46,19,8
37800,99,99,88,88
37801,99,99,88,88
37802,9,18,88,88
37803,9,15,88,88
37804,99,99,88,88
37805,18,32,88,88
37806,3,39,88,88
37807,99,99,99,99
37808,99,99,88,88
37809,99,99,88,88
37810,99,99,88,88
37811,18,45,88,88
37812,99,99,88,88
37813,17,1,17,18
37814,17,30,88,88
37815,17,58,18,16
37816,99,99,88,88
37817,0,47,1,18
37818,22,22,88,88
37819,99,99,88,88
37820,11,43,88,88
37821,99,99,88,88
37822,13,25,14,24
37823,99,99,88,88
37824,18,32,19,4
37825,99,99,88,88
37826,18,16,88,88
37827,99,99,88,88
37828,18,42,88,88
37829,19,5,88,88
37830,13,51,88,88
37831,99,99,99,99
37832,18,18,88,88
37833,15,58,16,57
37834,23,49,0,26
37835,2,23,88,88
37836,21,25,88,88
37837,12,59,13,33
37838,17,58,88,88
37839,0,30,88,88
37840,15,5,88,88
37841,99,99,88,88
37842,99,99,88,88
37843,99,99,88,88
37844,6,14,6,37
37845,99,99,99,99
37846,99,99,99,99
37847,99,99,88,88
37848,21,16,22,4
37849,2,46,3,31
37850,17,5,17,26
37851,99,99,99,99
37852,3,52,88,88
37853,17,1,88,88
37854,99,99,88,88
37855,9,10,9,28
37856,11,36,88,88
37857,1,43,88,88
37858,11,3,11,35
37859,99,99,88,88
37860,99,99,99,99
37861,22,12,22,29
37862,1,15,1,37
37863,99,99,88,88
37864,99,99,88,88
37865,12,48,13,10
37866,15,17,99,99
37867,17,31,18,11
37868,99,99,88,88
37869,7,6,88,88
37870,99,99,88,88
37871,18,34,18,52
37872,99,99,88,88
37873,99,99,99,99
37874,17,59,88,88
37875,20,39,20,57
37876,2,50,3,8
37877,2,46,88,88
37878,13,1,88,88
37879,22,23,88,88
37880,20,4,21,3
37881,19,53,20,26
37882,99,99,88,88
37883,14,34,15,4
37884,99,99,99,99
37885,99,9,88,88
37886,12,19,12,43
37887,20,8,20,41
37888,20,18,88,88
37889,99,99,88,88
37890,99,99,88,88
37891,21,20,21,44
37892,99,99,88,88
37893,99,99,88,88
37894,21,42,99,99
37895,7,1,99,99
37896,99,99,88,88
37897,7,51,88,88
37898,99,99,99,99
37899,99,99,88,88
37900,17,0,17,15
37901,6,20,88,88
37902,99,99,88,88
37903,99,99,88,88
37904,15,41,16,20
37905,99,99,88,88
37906,99,99,88,88
37907,21,38,88,88
37908,7,56,8,23
37909,14,35,88,88
37910,19,19,20,14
37911,19,46,88,88
37912,20,9,88,88
37913,99,99,99,99
37914,23,30,0,13
37915,99,99,88,88
37916,21,3,88,88
37917,99,99,88,88
37918,3,11,88,88
37919,12,29,99,99
37920,15,6,88,88
37921,99,99,88,88
37922,99,99,88,88
37923,14,55,15,9
37924,99,99,88,88
37925,10,12,10,38
37926,1,2,88,88
37927,99,99,88,88
37928,7,43,8,14
37929,99,99,88,88
37930,1,31,2,18
37931,6,38,88,88
37932,13,23,13,49
37933,99,99,88,88
37934,18,6,88,88
37935,99,99,88,88
37936,99,99,88,88
37937,99,99,88,88
37938,6,11,6,38
37939,9,2,88,88
37940,3,57,88,88
37941,99,99,99,99
37942,99,99,88,88
37943,15,25,88,88
37944,99,99,99,99
37945,99,99,88,88
37946,99,99,88,88
37947,99,99,99,99
37948,8,28,9,22
37949,12,53,13,34
37950,14,40,15,55
37951,99,99,88,88
37952,99,99,88,88
37953,99,99,88,88
37954,99,99,88,88
37955,7,37,88,88
37956,15,32,88,88
37957,99,99,99,99
37958,8,5,8,57
37959,99,99,99,99
37960,99,99,88,88
37961,99,99,99,99
37962,10,9,88,88
37963,2,29,2,56
37964,99,99,88,88
37965,99,99,88,88
37966,20,30,21,2
37967,99,99,88,88
37968,23,12,88,88
37969,99,99,99,99
37970,99,99,88,88
37971,1,1,1,25
37972,99,99,88,88
37973,14,9,14,55
37974,18,50,88,88
37975,3,14,3,37
37976,10,25,11,16
37977,6,40,7,25
37978,22,14,22,52
37979,18,16,18,59
37980,10,55,88,88
37981,22,43,88,88
37982,99,99,99,99
37983,99,99,88,88
37984,99,99,88,88
37985,1,1,88,88
37986,99,99,88,88
37987,99,99,88,88
37988,21,17,99,99
37989,22,3,99,99
37990,20,6,88,88
37991,99,99,88,88
37992,99,99,88,88
37993,1,51,2,19
37994,11,7,11,25
37995,20,26,20,40
37996,4,44,88,88
37997,99,99,99,99
37998,99,99,88,88
37999,19,14,19,51
38000,99,99,88,88
38001,99,99,88,88
38002,99,99,88,88
38003,23,43,0,4
38004,99,99,88,88
38005,99,99,88,88
38006,99,99,88,88
38007,18,38,88,88
38008,14,39,15,4
38009,19,6,88,88
38010,15,20,15,38
38011,13,52,99,99
38012,14,17,15,7
38013,99,99,88,88
38014,0,38,1,20
38015,99,99,88,88
38016,12,39,88,88
38017,13,39,14,9
38018,99,99,99,99
38019,99,99,88,88
38020,23,31,88,88
38021,20,59,99,99
38022,6,31,6,47
38023,99,99,88,88
38024,99,99,88,88
38025,99,99,99,99
38026,1,36,2,12
38027,99,99,99,99
38028,16,33,17,30
38029,16,43,17,6
38030,99,99,88,88
38031,99,99,88,88
38032,22,29,23,3
38033,23,18,88,88
38034,99,99,88,88
38035,10,19,88,88
38036,9,54,99,99
38037,19,20,20,18
38038,5,10,88,88
38039,17,14,88,88
38040,9,15,9,50
38041,23,16,88,88
38042,6,26,88,88
38043,10,44,88,88
38044,2,10,88,88
38045,9,19,10,9
38046,18,57,88,88
38047,99,99,99,99
38048,16,5,16,27
38049,0,17,0,37
38050,13,7,88,88
38051,99,99,88,88
38052,99,99,88,88
38053,4,24,88,88
38054,19,29,19,55
38055,19,41,20,21
38056,17,56,88,88
38057,4,1,4,42
38058,99,99,88,88
38059,18,25,19,1
38060,9,29,10,7
38061,16,17,17,16
38062,17,22,88,88
38063,0,43,1,50
38064,12,36,88,88
38065,23,52,0,52
38066,20,42,88,88
38067,2,28,88,88
38068,16,20,88,88
38069,99,99,88,88
38070,19,23,19,54
38071,14,20,15,12
38072,99,99,88,88
38073,99,99,99,99
38074,11,47,88,88
38075,99,99,88,88
38076,6,16,88,88
38077,88,88,88,88
38078,18,17,88,88
38079,12,22,13,1
38080,99,99,88,88
38081,20,59,21,28
38082,21,40,22,2
38083,99,99,88,88
38084,21,11,88,88
38085,17,48,99,99
38086,99,99,88,88
38087,19,50,20,26
38088,99,99,88,88
38089,20,40,21,5
38090,99,99,99,99
38091,20,53,21,23
38092,8,57,11,50
38093,21,37,21,56
38094,99,99,88,88
38095,15,35,16,26
38096,99,99,88,88
38097,9,52,99,99
38098,99,99,88,88
38099,99,99,88,88
38100,15,59,16,56
38101,22,33,22,49
38102,9,45,88,88
38103,16,10,88,88
38104,8,20,88,88
38105,99,99,88,88
38106,4,43,88,88
38107,99,99,99,99
38108,99,99,88,88
38109,99,99,88,88
38110,99,99,88,88
38111,19,44,20,12
38112,99,99,99,99
38113,4,45,5,59
38114,19,17,19,33
38115,99,99,88,88
38116,22,37,88,88
38117,99,99,99,99
38118,99,99,99,99
38119,5,19,88,88
38120,99,99,88,88
38121,99,99,88,88
38122,99,99,88,88
38123,9,58,10,42
38124,12,35,13,0
38125,18,23,18,40
38126,99,99,88,88
38127,1,19,88,88
38128,19,36,88,88
38129,3,5,88,88
38130,12,17,12,59
38131,5,18,5,58
38132,18,27,99,99
38133,99,99,88,88
38134,5,23,99,99
38135,6,56,7,29
38136,99,99,88,88
38137,99,99,88,88
38138,99,99,88,88
38139,99,99,99,99
38140,22,45,23,24
38141,2,49,4,25
38142,21,49,88,88
38143,99,99,88,88
38144,18,29,18,49
38145,22,12,88,88
38146,9,57,11,7
38147,19,12,88,88
38148,99,99,88,88
38149,11,1,88,88
38150,17,27,18,10
38151,20,22,21,0
38152,99,99,99,99
38153,12,31,13,30
38154,18,24,19,7
38155,99,99,99,99
38156,5,46,6,17
38157,20,57,21,35
38158,22,3,88,88
38159,99,99,88,88
38160,17,56,99,99
38161,10,17,10,32
38162,10,57,88,88
38163,99,99,99,99
38164,99,99,88,88
38165,7,52,8,18
38166,16,16,16,38
38167,17,52,88,88
38168,23,29,23,54
38169,9,59,88,88
38170,12,53,13,1
38171,20,11,88,88
38172,5,26,6,1
38173,18,23,88,88
38174,12,14,88,88
38175,99,99,88,88
38176,13,8,13,39
38177,99,99,88,88
38178,21,39,22,10
38179,21,39,88,88
38180,99,99,99,99
38181,99,99,88,88
38182,11,50,12,13
38183,99,99,88,88
38184,99,99,88,88
38185,8,9,8,32
38186,18,35,88,88
38187,99,99,88,88
38188,99,99,88,88
38189,9,43,88,88
38190,18,59,19,53
38191,13,39,14,21
38192,99,99,88,88
38193,20,44,21,56
38194,0,34,88,88
38195,99,99,88,88
38196,99,99,88,88
38197,99,99,99,99
38198,99,99,88,88
38199,6,43,7,3
38200,16,31,88,88
38201,99,99,99,99
38202,99,99,88,88
38203,99,99,88,88
38204,99,99,99,99
38205,99,99,99,99
38206,19,6,88,88
38207,17,39,17,58
38208,18,4,88,88
38209,8,44,9,17
38210,8,1,88,88
38211,4,50,5,8
38212,18,3,18,39
38213,99,99,88,88
38214,99,99,88,88
38215,23,28,0,43
38216,9,54,11,6
38217,99,99,99,99
38218,11,7,11,35
38219,12,47,13,6
38220,9,48,10,10
38221,19,26,19,39
38222,18,14,18,25
38223,14,48,15,14
38224,99,99,99,99
38225,17,11,17,34
38226,13,10,13,28
38227,5,48,6,22
38228,14,42,15,16
38229,7,46,8,15
38230,99,99,88,88
38231,9,14,9,41
38232,99,99,99,99
38233,99,99,99,99
38234,23,48,88,88
38235,99,99,88,88
38236,99,99,88,88
38237,0,0,88,88
38238,2,34,88,88
38239,13,57,14,22
38240,21,31,22,24
38241,6,50,88,88
38242,23,1,23,45
38243,0,30,0,57
38244,99,99,88,88
38245,11,13,11,28
38246,8,30,8,53
38247,23,5,88,88
38248,23,24,0,15
38249,0,44,1,6
38250,7,47,8,3
38251,21,29,21,39
38252,99,99,88,88
38253,21,16,88,88
38254,99,99,88,88
38255,16,52,88,88
38256,16,46,99,99
38257,23,39,0,22
38258,99,99,88,88
38259,0,52,1,21
38260,16,55,88,88
38261,2,7,3,13
38262,18,26,88,88
38263,15,44,16,23
38264,14,52,15,35
38265,99,99,88,88
38266,15,15,88,88
38267,8,6,88,88
38268,99,99,88,88
38269,18,35,88,88
38270,16,31,88,88
38271,99,99,88,88
38272,0,1,0,47
38273,99,99,88,88
38274,99,99,88,88
38275,6,11,88,88
38276,16,17,17,3
38277,99,99,88,88
38278,21,23,22,7
38279,6,32,7,11
38280,20,23,20,53
38281,12,45,12,48
38282,16,57,99,99
38283,13,49,14,29
38284,18,37,18,47
38285,6,51,7,15
38286,11,21,11,51
38287,16,21,88,88
38288,99,99,88,88
38289,99,99,99,99
38290,99,99,88,88
38291,99,99,88,88
38292,1,13,88,88
38293,20,32,88,88
38294,99,99,99,99
38295,12,44,99,99
38296,99,99,88,88
38297,99,99,88,88
38298,22,6,22,43
38299,14,59,15,53
38300,15,4,15,33
38301,99,99,99,99
38302,20,19,20,42
38303,12,44,13,32
38304,99,99,99,99
38305,15,20,15,55
38306,9,33,10,22
38307,99,99,99,99
38308,14,24,88,88
38309,23,29,88,88
38310,99,99,88,88
38311,99,99,88,88
38312,99,99,88,88
38313,20,13,20,37
38314,99,99,99,99
38315,99,99,99,99
38316,23,13,23,42
38317,15,10,88,88
38318,14,23,15,30
38319,99,99,88,88
38320,16,6,16,48
38321,99,99,99,99
38322,16,48,17,16
38323,99,99,88,88
38324,6,41,88,88
38325,6,18,7,6
38326,99,99,88,88
38327,19,28,88,88
38328,99,99,99,99
38329,19,55,20,38
38330,10,50,88,88
38331,99,99,99,99
38332,17,23,17,41
38333,8,21,88,88
38334,99,99,88,88
38335,3,30,88,88
38336,99,99,88,88
38337,22,10,88,88
38338,99,99,88,88
38339,2,45,3,30
38340,99,99,99,99
38341,99,99,88,88
38342,14,55,15,28
38343,12,58,99,99
38344,17,39,18,55
38345,99,99,88,88
38346,99,99,88,88
38347,99,99,88,88
38348,3,14,3,50
38349,14,16,15,19
38350,10,46,11,15
38351,23,27,0,4
38352,99,99,88,88
38353,10,32,11,55
38354,99,99,88,88
38355,9,7,9,43
38356,99,99,88,88
38357,99,99,88,88
38358,20,23,88,88
38359,21,17,99,99
38360,17,20,17,45
38361,99,99,88,88
38362,99,99,88,88
38363,99,99,88,88
38364,99,99,88,88
38365,13,58,88,88
38366,18,27,88,88
38367,21,23,21,48
38368,99,99,88,88
38369,20,21,21,17
38370,18,50,19,57
38371,15,54,16,25
38372,20,51,88,88
38373,99,99,88,88
38374,99,99,88,88
38375,7,24,88,88
38376,21,17,22,0
38377,23,44,0,13
38378,99,99,88,88
38379,14,31,15,12
38380,99,99,99,99
38381,11,32,88,88
38382,14,26,15,7
38383,14,51,15,38
38384,18,37,19,15
38385,0,36,1,21
38386,2,22,88,88
38387,10,54,88,88
38388,99,99,99,99
38389,20,49,21,44
38390,22,59,88,88
38391,99,99,88,88
38392,12,5,12,55
38393,99,99,88,88
38394,99,99,88,88
38395,99,99,88,88
38396,8,16,8,33
38397,13,34,14,6
38398,23,44,0,35
38399,99,99,88,88
38400,22,16,22,58
38401,20,20,20,55
38402,17,45,18,8
38403,99,99,99,99
38404,99,99,88,88
38405,5,14,88,88
38406,99,99,99,99
38407,11,41,12,10
38408,99,99,88,88
38409,99,99,88,88
38410,14,55,15,17
38411,14,18,14,57
38412,99,99,88,88
38413,9,46,10,22
38414,99,99,88,88
38415,17,45,18,23
38416,19,21,20,23
38417,14,35,15,8
38418,2,10,99,99
38419,99,99,88,88
38420,3,29,3,48
38421,5,21,6,3
38422,17,24,17,49
38423,18,14,18,47
38424,17,12,17,32
38425,7,11,88,88
38426,99,99,88,88
38427,99,99,88,88
38428,13,18,13,50
38429,99,99,99,99
38430,16,45,88,88
38431,99,99,88,88
38432,3,39,88,88
38433,99,99,88,88
38434,99,99,88,88
38435,12,4,88,88
38436,2,36,3,23
38437,15,8,99,99
38438,13,21,13,52
38439,12,36,88,88
38440,19,39,20,2
38441,99,99,88,88
38442,19,25,88,88
38443,8,18,8,45
38444,99,99,88,88
38445,3,4,4,0
38446,99,99,99,99
38447,99,99,88,88
38448,99,99,99,99
38449,1,43,2,3
38450,3,0,88,88
38451,20,30,20,48
38452,99,99,99,99
38453,99,99,99,99
38454,0,58,88,88
38455,99,99,88,88
38456,99,99,99,99
38457,21,40,21,56
38458,99,99,99,99
38459,99,99,99,99
38460,99,99,88,88
38461,99,99,88,88
38462,2,54,3,27
38463,3,20,3,36
38464,99,99,99,99
38465,4,41,5,20
38466,12,29,13,15
38467,99,99,99,99
38468,11,45,12,42
38469,16,26,16,39
38470,99,99,99,99
38471,20,14,99,99
38472,19,26,19,56
38473,11,8,11,38
38474,9,41,10,25
38475,99,99,88,88
38476,10,31,11,16
38477,99,99,99,99
38478,99,99,88,88
38479,9,26,10,19
38480,88,88,88,88
38481,99,99,99,99
38482,13,13,99,99
38483,99,99,88,88
38484,99,99,99,99
38485,99,99,88,88
38486,16,45,17,23
38487,99,99,88,88
38488,99,99,99,99
38489,99,99,88,88
38490,99,99,88,88
38491,99,99,88,88
38492,99,99,88,88
38493,99,99,88,88
38494,99,99,88,88
38495,99,99,88,88
38496,99,99,88,88
38497,99,99,88,88
38498,99,99,99,99
38499,13,59,88,88
38500,99,99,99,99
38501,99,99,99,99
38502,99,99,99,99
38503,99,99,99,99
38504,99,99,88,88
38505,99,99,88,88
38506,99,99,88,88
38507,99,99,99,99
38508,99,99,99,99
38509,99,99,99,99
38510,3,40,88,88
38511,99,99,99,99
38512,99,99,99,99
38513,99,99,99,99
38514,99,99,99,99
38515,10,5,10,26
38516,19,45,88,88
38517,99,99,88,88
38518,99,99,88,88
38519,2,4,88,88
38520,99,99,88,88
38521,99,99,99,99
38522,99,99,88,88
38523,14,32,14,44
38524,19,14,88,88
38525,99,99,99,99
38526,99,99,88,88
38527,1,54,2,24
38528,99,99,88,88
38529,99,99,99,99
38530,99,99,88,88
38531,99,99,99,99
38532,99,99,99,99
38533,99,99,88,88
38534,99,99,88,88
38535,23,7,23,44
38536,99,99,99,99
38537,99,99,99,99
38538,3,59,5,19
38539,21,15,21,39
38540,10,45,11,29
38541,14,45,15,31
38542,12,34,13,23
38543,18,58,99,96
38544,99,99,99,99
38545,17,22,88,88
38546,19,57,20,17
38547,12,57,13,24
38548,8,43,9,8
38549,99,99,99,99
38550,11,57,12,27
38551,16,26,17,9
38552,99,99,88,88
38553,99,99,88,88
38554,99,99,99,99
38555,99,99,99,99
38556,99,99,99,99
38557,99,99,88,88
38558,99,99,99,99
38559,17,38,18,10
38560,99,99,99,99
38561,20,56,21,39
38562,99,99,88,88
38563,12,55,13,25
38564,99,99,99,99
38565,99,99,88,88
38566,99,99,88,88
38567,16,43,88,88
38568,99,99,88,88
