OBJECTID,ST_CASE,FATALS,PERSONS,VE_TOTAL,VE_FORMS,PEDS,PERNOTMVIT,SCH_BUS,RAIL,WRK_ZONE
10686,122660,1,3,2,2,0,0,0,0000000,0
10687,122661,1,2,2,2,0,0,0,0000000,0
10688,122663,1,1,1,1,1,1,0,0000000,0
10689,122664,1,4,3,3,0,0,0,0000000,0
10690,122665,1,1,1,1,0,0,0,0000000,0
10691,122666,1,1,1,1,1,1,0,0000000,0
10692,122667,1,2,2,2,0,0,0,0000000,0
10693,122668,1,1,1,1,1,1,0,0000000,0
10694,122669,1,1,1,1,1,1,0,623235G,0
10695,122670,1,2,2,2,0,0,0,0000000,0
10696,122671,1,1,1,1,0,0,0,0000000,0
10697,122672,1,3,2,2,0,0,0,0000000,0
10698,122673,1,2,2,2,0,0,0,0000000,0
10699,122674,1,1,1,1,1,1,0,0000000,0
10700,122675,1,2,2,2,0,0,0,0000000,0
10701,122676,1,4,2,2,0,0,0,0000000,0
10702,122677,1,1,1,1,0,0,0,0000000,0
10703,122678,1,3,2,2,0,0,0,0000000,0
10704,122679,1,1,1,1,0,0,0,0000000,0
10705,122680,1,2,2,2,0,0,0,0000000,0
10706,122681,1,1,1,1,1,1,0,0000000,0
10707,122682,1,1,1,1,0,0,0,0000000,0
10708,122683,1,1,1,1,1,1,0,0000000,0
10709,122684,1,1,1,1,0,0,0,0000000,0
10710,122685,1,1,1,1,0,0,0,0000000,0
10711,122686,2,3,2,2,0,0,0,0000000,0
10712,122687,1,1,1,1,1,1,0,0000000,0
10713,122688,1,1,1,1,2,2,0,0000000,0
10714,122689,1,2,2,2,2,2,0,0000000,0
10715,122690,1,1,1,1,0,0,0,0000000,0
10716,122691,1,2,2,2,0,0,0,0000000,0
10717,122692,1,1,1,1,2,2,0,0000000,0
10718,122693,1,5,1,1,1,1,0,0000000,0
10719,122694,1,1,1,1,1,1,0,0000000,0
10720,122695,1,2,1,1,0,0,0,0000000,0
10721,122696,1,1,1,1,0,0,0,0000000,0
10722,122697,1,2,2,2,0,0,0,0000000,0
10723,122698,1,1,1,1,1,1,0,0000000,0
10724,122699,1,1,1,1,0,0,0,0000000,0
10725,122700,1,2,2,2,0,0,0,0000000,0
10726,122701,1,2,2,2,0,0,0,0000000,0
10727,122702,1,1,1,1,1,1,0,0000000,0
10728,122703,1,3,2,2,0,0,0,0000000,0
10729,122704,1,1,4,1,3,3,0,0000000,0
10730,122705,1,1,1,1,2,2,0,0000000,0
10731,122706,1,5,1,1,0,0,0,0000000,0
10732,122707,1,3,2,2,0,0,0,0000000,0
10733,122708,1,1,1,1,0,0,0,0000000,0
10734,122709,1,2,2,2,0,0,0,0000000,0
10735,122710,1,1,1,1,1,1,0,0000000,0
10736,122712,1,3,2,2,0,0,0,0000000,0
10737,122713,1,4,3,3,0,0,0,0000000,0
10738,122714,1,1,1,1,1,1,0,0000000,0
10739,122715,1,3,3,3,0,0,0,0000000,0
10740,122716,1,1,1,1,1,1,0,0000000,0
10741,122717,2,1,1,1,2,2,0,0000000,0
10742,122718,1,1,1,1,1,1,0,0000000,0
10743,122719,1,1,1,1,0,0,0,0000000,0
10744,122720,1,1,1,1,0,0,0,0000000,0
10745,122721,5,8,2,2,0,0,0,0000000,0
10746,122722,1,1,1,1,1,1,0,0000000,0
10747,122723,1,1,1,1,0,0,0,0000000,0
10748,122724,1,3,2,2,0,0,0,0000000,0
10749,122725,1,2,2,2,0,0,0,0000000,0
10750,122726,1,1,1,1,0,0,0,0000000,0
10751,122727,1,1,1,1,1,1,0,0000000,0
10752,122728,1,2,1,1,0,0,0,0000000,0
10753,122729,2,2,1,1,0,0,0,0000000,0
10754,122730,1,2,1,1,1,1,0,0000000,0
10755,122731,1,3,2,2,0,0,0,0000000,0
10756,122732,1,2,1,1,1,1,0,0000000,0
10757,122733,1,1,1,1,1,1,0,0000000,0
10758,122734,1,1,1,1,1,1,0,0000000,0
10759,122735,1,1,1,1,0,0,0,0000000,0
10760,122736,1,1,1,1,1,1,0,0000000,0
10761,122737,1,4,2,1,0,3,0,0000000,0
10762,122738,1,1,1,1,1,1,0,0000000,0
10763,122739,1,1,1,1,0,0,0,0000000,0
10764,122740,1,3,2,2,0,0,0,0000000,0
10765,122741,1,1,1,1,1,1,0,0000000,0
10766,122743,1,1,1,1,1,1,0,0000000,0
10767,122744,2,2,2,2,0,0,0,0000000,0
10768,122745,1,3,2,2,0,0,0,0000000,0
10769,122746,1,2,2,2,0,0,0,0000000,0
10770,122747,1,1,1,1,0,0,0,0000000,0
10771,122749,1,2,1,1,1,1,0,0000000,0
10772,122750,1,1,1,1,0,0,0,0000000,0
10773,122751,1,2,2,2,0,0,0,0000000,0
10774,122752,1,2,1,1,1,1,0,0000000,0
10775,122753,1,1,1,1,0,0,0,0000000,0
10776,122754,1,1,1,1,0,0,0,0000000,0
10777,122755,1,2,2,2,0,0,0,0000000,0
10778,122757,1,1,1,1,1,1,0,0000000,0
10779,122758,1,2,2,2,0,0,0,0000000,0
10780,122759,1,3,3,2,0,0,0,0000000,0
10781,122760,1,1,1,1,0,0,0,0000000,0
10782,122761,1,1,1,1,1,1,0,0000000,0
10783,122762,1,1,1,1,1,1,0,0000000,0
10784,122763,1,1,1,1,0,0,0,0000000,0
10785,122764,1,2,2,2,0,0,0,0000000,0
10786,122765,1,3,1,1,0,0,0,0000000,0
10787,122766,1,2,2,2,0,0,0,0000000,0
10788,122767,1,1,1,1,1,1,0,0000000,0
10789,122768,1,1,1,1,0,0,0,0000000,0
10790,122769,1,5,4,4,0,0,0,0000000,0
10791,122770,1,1,1,1,0,0,0,0000000,0
10792,122771,1,1,1,1,1,1,0,0000000,0
10793,122772,1,1,1,1,0,0,0,0000000,0
10794,122773,1,1,1,1,0,0,0,0000000,0
10795,122774,1,1,1,1,0,0,0,0000000,0
10796,122775,1,1,1,1,0,0,0,0000000,0
10797,122776,2,3,1,1,0,0,0,0000000,0
10798,122777,1,4,2,2,0,0,0,0000000,0
10799,122778,1,3,1,1,1,1,0,0000000,0
10800,122779,1,2,2,2,0,0,0,0000000,0
10801,122780,1,2,2,2,0,0,0,0000000,0
10802,122782,1,3,2,2,0,0,0,0000000,0
10803,122783,1,1,1,1,0,0,0,0000000,0
10804,122784,1,1,1,1,0,0,0,0000000,0
10805,122785,1,1,1,1,1,1,0,0000000,4
10806,122786,1,2,2,2,0,0,0,0000000,4
10807,122787,1,5,2,2,0,0,0,0000000,0
10808,122788,1,5,2,2,0,0,0,0000000,0
10809,122789,1,4,1,1,1,1,0,0000000,0
10810,122791,1,1,1,1,1,1,0,0000000,0
10811,122792,1,2,2,2,0,0,0,0000000,0
10812,122793,1,1,1,1,0,0,0,0000000,0
10813,122794,1,2,2,2,0,0,0,0000000,0
10814,122795,1,1,1,1,1,1,0,0000000,0
10815,122796,1,2,2,2,0,0,0,0000000,0
10816,122797,1,1,1,1,0,0,0,0000000,0
10817,122798,1,1,1,1,1,1,0,0000000,0
10818,122799,1,2,1,1,1,1,0,0000000,0
10819,122800,1,4,3,3,0,0,0,0000000,0
10820,122801,1,1,1,1,1,1,0,0000000,0
10821,122802,1,1,1,1,0,0,0,0000000,0
10822,122803,1,4,4,4,0,0,0,0000000,0
10823,122804,2,3,2,2,0,0,0,0000000,0
10824,122805,1,1,1,1,0,0,0,0000000,0
10825,122806,1,1,1,1,1,1,0,0000000,0
10826,122807,1,1,1,1,0,0,0,0000000,0
10827,122808,1,4,1,1,0,0,0,0000000,0
10828,122809,1,1,1,1,0,0,0,0000000,0
10829,122810,1,2,1,1,0,0,0,0000000,0
10830,122811,1,4,3,3,0,0,0,0000000,0
10831,122813,1,2,1,1,1,1,0,0000000,0
10832,122814,1,2,2,2,0,0,0,0000000,0
10833,122815,1,1,1,1,1,1,0,0000000,0
10834,122816,1,1,1,1,1,1,0,0000000,0
10835,122817,1,2,2,2,0,0,0,0000000,0
10836,122818,1,2,2,2,0,0,0,0000000,0
10837,122820,1,2,2,2,0,0,0,0000000,0
10838,122821,1,4,1,1,1,1,0,0000000,0
10839,122822,1,1,1,1,0,0,0,0000000,0
10840,122823,1,5,5,5,0,0,0,0000000,0
10841,122824,1,5,2,2,0,0,0,0000000,0
10842,122825,1,4,2,2,0,0,0,0000000,0
10843,122826,1,4,3,3,0,0,0,0000000,0
10844,122827,1,1,1,1,1,1,0,0000000,0
10845,122828,1,3,2,2,0,0,0,0000000,0
10846,122829,1,1,1,1,0,0,0,0000000,0
10847,122830,1,1,1,1,1,1,0,0000000,0
10848,122831,1,1,1,1,1,1,0,0000000,0
10849,122832,1,2,2,2,0,0,0,0000000,0
10850,122833,1,1,1,1,0,0,0,0000000,0
10851,122834,2,3,2,2,0,0,0,0000000,0
10852,122835,1,4,2,2,0,0,0,0000000,0
10853,122836,1,1,1,1,0,0,0,0000000,0
10854,122837,1,1,1,1,0,0,0,0000000,0
10855,122839,1,6,2,2,0,0,0,0000000,0
10856,122840,1,2,2,2,1,1,0,0000000,0
10857,122841,1,3,3,3,0,0,0,0000000,0
10858,122843,1,1,1,1,1,1,0,0000000,0
10859,122844,1,4,1,1,0,0,0,0000000,0
10860,122845,1,1,1,1,1,1,0,0000000,0
10861,122847,1,1,1,1,0,0,0,0000000,0
10862,122849,1,2,2,2,0,0,0,0000000,0
10863,122850,1,1,1,1,1,1,0,0000000,0
10864,122851,1,8,6,5,0,0,0,0000000,0
10865,122852,1,2,2,2,0,0,0,0000000,0
10866,122853,1,2,2,2,0,0,0,0000000,0
10867,122854,1,3,2,2,0,0,0,0000000,0
10868,122855,1,2,2,2,1,1,0,0000000,0
10869,122856,1,1,1,1,1,1,0,0000000,0
10870,122857,1,1,1,1,1,1,0,0000000,0
10871,122858,1,1,1,1,0,0,0,0000000,0
10872,122859,1,5,2,2,0,0,0,0000000,0
10873,122860,1,1,1,1,0,0,0,0000000,0
10874,122861,1,2,2,2,0,0,0,0000000,0
10875,122862,1,1,1,1,1,1,0,0000000,0
10876,122863,1,1,1,1,1,1,0,0000000,0
10877,122864,1,1,1,1,1,1,0,0000000,0
10878,122865,1,1,1,1,0,0,0,0000000,0
10879,122866,1,2,2,2,1,1,0,0000000,0
10880,122867,1,1,1,1,1,1,0,0000000,0
10881,122868,1,2,2,2,0,0,0,0000000,0
10882,122869,1,1,1,1,1,1,0,0000000,0
10883,122870,1,1,1,1,0,0,0,272528N,0
10884,122871,1,2,2,2,0,0,0,0000000,0
10885,122872,1,3,2,2,0,0,0,0000000,0
10886,122873,2,2,2,1,1,1,0,0000000,0
10887,122874,2,3,2,2,0,0,0,0000000,0
10888,122875,1,1,1,1,0,0,0,0000000,0
10889,122876,1,3,2,2,0,0,0,0000000,0
10890,122877,1,1,1,1,0,0,0,0000000,0
10891,122878,1,9,3,3,0,0,0,0000000,0
10892,122879,1,2,2,2,0,0,0,0000000,0
10893,122880,2,4,2,2,0,0,0,0000000,0
10894,122881,1,2,1,1,1,1,0,0000000,0
10895,122882,2,4,2,2,0,0,0,0000000,0
10896,122883,1,2,2,2,0,0,0,0000000,0
10897,122884,1,2,1,1,1,1,0,0000000,0
10898,122885,1,2,1,1,0,0,0,0000000,0
10899,122886,1,6,2,2,0,0,0,0000000,0
10900,122887,1,3,2,2,0,0,0,0000000,0
10901,122888,1,1,1,1,0,0,0,0000000,0
10902,122889,1,2,1,1,0,0,0,0000000,0
10903,122890,1,1,1,1,1,1,0,0000000,0
10904,122891,1,1,1,1,1,1,0,0000000,0
10905,122892,1,4,2,2,0,0,0,0000000,0
10906,122893,1,1,1,1,1,1,0,0000000,0
10907,122894,1,1,1,1,1,1,0,0000000,0
10908,122895,1,1,1,1,1,1,0,0000000,0
10909,122896,1,2,2,2,0,0,0,0000000,0
10910,122897,1,3,2,2,0,0,0,0000000,0
10911,122898,1,5,2,2,0,0,0,0000000,0
10912,122899,1,1,1,1,1,1,0,0000000,0
10913,122900,1,2,1,1,1,1,0,0000000,0
10914,122901,1,6,4,4,0,0,0,0000000,0
10915,122902,1,1,1,1,1,1,0,0000000,0
10916,122903,1,1,1,1,1,1,0,0000000,0
10917,122904,1,3,2,2,0,0,0,0000000,0
10918,122905,1,2,2,2,0,0,0,0000000,0
10919,122906,1,1,2,2,0,0,0,0000000,0
10920,122907,1,1,1,1,1,1,0,0000000,0
10921,122908,1,1,1,1,1,1,0,0000000,0
10922,122909,1,2,1,1,1,1,0,0000000,0
10923,122911,1,4,3,3,0,0,0,0000000,0
10924,122912,1,1,1,1,0,0,0,0000000,0
10925,122913,1,2,2,2,0,0,0,0000000,0
10926,122914,2,4,2,2,0,0,0,0000000,0
10927,122915,2,2,1,1,0,0,0,0000000,0
10928,122916,1,2,2,2,0,0,0,0000000,0
10929,122917,1,2,2,2,0,0,0,0000000,0
10930,122918,1,1,1,1,1,1,0,0000000,0
10931,122919,1,4,2,2,0,0,0,0000000,0
10932,122920,1,2,2,2,0,0,0,0000000,0
10933,122921,1,3,2,2,0,0,0,0000000,0
10934,122922,1,1,1,1,1,1,0,0000000,0
10935,122923,1,2,2,2,0,0,0,0000000,0
10936,122924,1,2,2,2,0,0,0,0000000,0
10937,122925,1,2,1,1,1,1,0,0000000,0
10938,122926,1,1,1,1,1,1,0,0000000,0
10939,122927,1,4,3,3,0,0,0,0000000,0
10940,122928,1,1,1,1,0,0,0,0000000,0
10941,122929,1,1,1,1,0,0,0,0000000,0
10942,122930,1,1,1,1,0,0,0,0000000,0
10943,122931,1,3,3,3,0,0,0,0000000,0
10944,122932,1,2,2,2,0,0,0,0000000,0
10945,122933,1,2,2,2,0,0,0,0000000,0
10946,122934,1,7,2,2,0,0,0,0000000,0
10947,122935,1,1,1,1,1,1,0,0000000,0
10948,122936,1,6,2,2,0,0,0,0000000,0
10949,122937,1,3,2,2,0,0,0,0000000,0
10950,122938,1,3,2,2,0,0,0,0000000,0
10951,122939,1,12,2,2,0,0,0,0000000,0
10952,122940,2,3,2,2,0,0,0,0000000,0
10953,122941,1,1,1,1,0,0,0,0000000,0
10954,122942,1,3,1,1,1,1,0,0000000,0
10955,122943,1,2,2,2,0,0,0,0000000,0
10956,122944,1,3,2,2,0,0,0,0000000,0
10957,122945,1,1,1,1,1,1,0,0000000,0
10958,122946,1,1,1,1,0,0,0,0000000,0
10959,122947,1,1,1,1,1,1,0,0000000,0
10960,122948,1,1,1,1,1,1,0,0000000,0
10961,122949,1,5,1,1,1,1,0,0000000,0
10962,122950,1,2,1,1,1,1,0,0000000,0
10963,122951,1,1,1,1,1,1,0,0000000,0
10964,122952,1,8,3,3,0,0,0,0000000,0
10965,122953,1,4,3,3,0,0,0,0000000,0
10966,122954,1,1,1,1,1,1,0,0000000,0
10967,122955,1,1,1,1,1,1,0,0000000,0
10968,122956,1,4,1,1,1,1,0,0000000,0
10969,122957,1,1,1,1,1,1,0,0000000,0
10970,122958,1,1,1,1,1,1,0,0000000,0
10971,122959,1,1,1,1,0,0,0,0000000,0
10972,122960,1,1,1,1,0,0,0,0000000,0
10973,122961,1,4,3,3,0,0,0,0000000,0
10974,122962,1,1,1,1,0,0,0,0000000,4
10975,122963,1,1,1,1,0,0,0,0000000,0
10976,122964,1,2,3,1,2,3,0,0000000,0
10977,122965,1,1,1,1,0,0,0,0000000,0
10978,122966,1,1,1,1,0,0,0,0000000,0
10979,122967,1,1,1,1,0,0,0,0000000,4
10980,122968,1,1,1,1,1,1,0,0000000,0
10981,122969,1,2,2,2,0,0,0,0000000,0
10982,122970,1,1,1,1,0,0,0,0000000,0
10983,122971,1,3,2,2,0,0,0,0000000,0
10984,122972,1,3,2,2,0,0,0,0000000,0
10985,122973,1,1,1,1,1,1,0,0000000,0
10986,122974,1,1,1,1,0,0,0,0000000,0
10987,122975,1,4,2,2,0,0,0,0000000,0
10988,122976,1,3,1,1,0,0,0,0000000,0
10989,122977,1,5,2,2,0,0,0,0000000,0
10990,122978,1,2,1,1,1,1,0,0000000,0
10991,122980,1,2,2,2,0,0,0,0000000,0
10992,122981,1,4,2,2,0,0,0,0000000,0
10993,122982,1,2,1,1,1,1,0,0000000,0
10994,122983,1,1,1,1,0,0,0,0000000,0
10995,122984,1,2,1,1,1,1,0,0000000,0
10996,122986,1,1,1,1,1,1,0,0000000,0
10997,122988,1,5,2,2,0,0,0,0000000,0
10998,122989,1,3,3,3,0,0,0,0000000,0
10999,122990,1,1,1,1,0,0,0,0000000,0
11000,122991,1,2,2,2,0,0,0,0000000,0
11001,122993,1,3,2,2,0,0,0,0000000,0
11002,122994,1,4,3,3,0,0,0,0000000,0
11003,122995,1,1,1,1,0,0,0,0000000,0
11004,122996,1,2,2,2,0,0,0,0000000,4
11005,122997,1,2,2,2,1,1,0,0000000,0
11006,122998,1,1,1,1,1,1,0,0000000,0
11007,122999,1,1,1,1,0,0,0,0000000,0
11008,123000,2,3,2,2,0,0,0,0000000,0
11009,123001,1,1,1,1,1,1,0,0000000,0
11010,123002,3,12,6,6,0,0,0,0000000,0
11011,123003,1,1,1,1,0,0,0,0000000,0
11012,123004,1,1,1,1,1,1,0,0000000,0
11013,123005,1,1,1,1,1,1,0,0000000,0
11014,123006,1,1,1,1,2,2,0,0000000,0
11015,123007,1,2,2,2,0,0,0,0000000,0
11016,123008,1,1,1,1,0,0,0,0000000,0
11017,123009,1,2,1,1,1,1,0,0000000,0
11018,123010,1,1,1,1,1,1,0,0000000,0
11019,123011,2,4,3,3,0,0,0,0000000,4
11020,123012,1,1,1,1,0,0,0,0000000,0
11021,123013,1,1,1,1,1,1,0,0000000,0
11022,123014,1,1,2,1,1,1,0,0000000,0
11023,123015,1,1,1,1,0,0,0,627695X,0
11024,123016,1,1,1,1,1,1,0,0000000,0
11025,123017,1,1,1,1,1,1,0,0000000,0
11026,123018,1,2,1,1,1,1,0,0000000,0
11027,123019,1,1,1,1,1,1,0,0000000,0
11028,123020,1,1,1,1,1,1,0,0000000,0
11029,123021,2,2,2,2,0,0,0,0000000,0
11030,123023,1,2,1,1,0,0,0,0000000,0
11031,123024,1,3,3,1,2,3,0,0000000,0
11032,123025,1,2,2,2,0,0,0,0000000,0
11033,123026,1,2,2,2,0,0,0,0000000,0
11034,123028,1,1,1,1,1,1,0,0000000,0
11035,123029,2,7,3,3,0,0,0,0000000,0
11036,123030,1,1,1,1,1,1,0,0000000,0
11037,123031,1,4,2,2,0,0,0,0000000,0
11038,123032,1,1,1,1,0,0,0,0000000,0
11039,123033,1,2,2,2,0,0,0,0000000,0
11040,123034,1,1,1,1,1,1,0,0000000,0
11041,123035,1,1,1,1,1,1,0,0000000,0
11042,123036,1,1,1,1,0,0,0,0000000,0
11043,123037,1,3,1,1,1,1,0,0000000,0
11044,123038,1,2,2,2,0,0,0,0000000,0
11045,123039,1,2,2,1,0,1,0,0000000,4
11046,123040,1,2,1,1,1,1,0,0000000,0
11047,123041,1,1,1,1,0,0,0,0000000,0
11048,123042,1,2,2,2,0,0,0,0000000,0
11049,123043,1,1,1,1,0,0,0,0000000,0
11050,123044,1,1,1,1,0,0,0,0000000,0
11051,123045,1,1,1,1,0,0,0,0000000,0
11052,123046,1,2,2,1,0,1,0,0000000,0
11053,123047,1,1,1,1,1,1,0,0000000,0
11054,123048,1,2,2,2,0,0,0,0000000,0
11055,123049,1,1,1,1,0,0,0,0000000,0
11056,123050,1,1,1,1,0,0,0,0000000,0
11057,123051,1,1,1,1,0,0,0,0000000,0
11058,123052,1,1,1,1,0,0,0,0000000,0
11059,123053,1,2,2,2,0,0,0,0000000,0
11060,123054,1,4,3,3,0,0,0,0000000,0
11061,123055,1,1,1,1,0,0,0,0000000,0
11062,123057,1,1,1,1,0,0,0,0000000,4
11063,123058,1,1,1,1,1,1,0,0000000,0
11064,123059,1,1,1,1,0,0,0,272468G,0
11065,123060,1,7,2,2,0,0,0,0000000,0
11066,123061,1,1,1,1,0,0,0,0000000,0
11067,123062,1,4,1,1,1,1,0,0000000,0
11068,123063,1,1,1,1,1,1,0,0000000,0
11069,123064,1,1,1,1,1,1,0,0000000,0
11070,123065,1,2,2,2,0,0,0,0000000,0
11071,123066,1,4,3,3,0,0,0,0000000,0
11072,123067,1,4,2,2,0,0,0,0000000,0
11073,123068,1,5,5,5,0,0,0,0000000,0
11074,123069,1,1,1,1,0,0,0,0000000,0
11075,123070,1,1,1,1,1,1,0,0000000,0
11076,123071,1,3,2,2,0,0,0,0000000,0
11077,123072,1,2,1,1,1,1,0,0000000,0
11078,123073,1,2,2,2,0,0,0,0000000,0
11079,123074,1,1,1,1,0,0,0,0000000,0
11080,123075,1,3,3,3,0,0,0,0000000,0
11081,123076,1,3,2,2,0,0,0,0000000,0
11082,123077,1,1,1,1,1,1,0,0000000,0
11083,123078,1,1,1,1,1,1,0,0000000,0
11084,123079,1,1,1,1,0,0,0,0000000,0
11085,123080,1,3,2,2,0,0,0,0000000,0
11086,123082,1,2,2,2,0,0,0,0000000,0
11087,123083,1,1,1,1,1,1,0,0000000,0
11088,123084,1,2,2,2,1,1,0,0000000,0
11089,123085,1,2,2,2,0,0,0,0000000,0
11090,123086,1,1,1,1,1,1,0,0000000,0
11091,123088,1,2,2,2,0,0,0,0000000,0
11092,123089,1,3,2,2,0,0,0,0000000,0
11093,123090,1,1,2,2,0,0,0,0000000,0
11094,123091,1,4,3,3,0,0,0,0000000,0
11095,123092,1,1,1,1,1,1,0,0000000,0
11096,123093,1,3,1,1,1,1,0,0000000,0
11097,123094,1,4,3,3,0,0,0,0000000,0
11098,123095,1,3,2,2,1,1,0,0000000,0
11099,123096,1,1,1,1,1,1,0,0000000,0
11100,123097,1,2,2,2,0,0,0,0000000,0
11101,123098,2,2,1,1,0,0,0,0000000,0
11102,123099,2,5,3,3,0,0,0,0000000,0
11103,123100,1,2,2,2,0,0,0,0000000,0
11104,123101,2,6,2,2,0,0,0,0000000,0
11105,123102,2,3,2,2,0,0,0,0000000,0
11106,123103,1,1,1,1,1,1,0,0000000,0
11107,123104,1,2,2,2,0,0,0,0000000,0
11108,123106,1,1,1,1,1,1,0,0000000,0
11109,123108,1,1,1,1,1,1,0,0000000,0
11110,123109,1,1,1,1,1,1,0,0000000,0
11111,123110,1,2,2,2,0,0,0,0000000,0
11112,123111,1,1,1,1,0,0,0,0000000,0
11113,123112,1,3,2,2,0,0,0,0000000,0
11114,123113,1,1,1,1,0,0,0,0000000,0
11115,123114,1,1,1,1,0,0,0,0000000,0
11116,123115,1,3,2,2,0,0,0,0000000,0
11117,123116,1,2,2,2,0,0,0,0000000,0
11118,123117,1,3,2,2,0,0,0,0000000,0
11119,123118,1,1,1,1,1,1,0,0000000,0
11120,123119,1,2,2,2,0,0,0,0000000,0
11121,123120,1,1,1,1,1,1,0,0000000,0
11122,123121,1,3,2,2,0,0,0,0000000,0
11123,123122,1,1,1,1,1,1,0,0000000,0
11124,123123,1,2,2,2,0,0,0,0000000,0
11125,123124,1,6,4,4,0,0,0,0000000,0
11126,123125,1,1,1,1,1,1,0,0000000,0
11127,123126,1,3,2,2,0,0,0,0000000,0
11128,123127,1,1,1,1,1,1,0,0000000,0
11129,123128,1,3,1,1,1,1,0,0000000,0
11130,123131,1,1,1,1,1,1,0,0000000,0
11131,123132,1,1,1,1,0,0,0,0000000,0
11132,123133,1,1,1,1,0,0,0,0000000,0
11133,123134,1,1,1,1,0,0,0,0000000,0
11134,123135,1,1,1,1,1,1,0,0000000,0
11135,123137,1,1,1,1,0,0,0,0000000,0
11136,123138,1,1,1,1,0,0,0,0000000,0
11137,123139,1,1,1,1,2,2,0,0000000,0
11138,123140,1,2,1,1,0,0,0,0000000,0
11139,123141,1,1,1,1,1,1,0,0000000,0
11140,123142,1,4,3,3,0,0,0,0000000,0
11141,123143,1,3,2,2,0,0,0,0000000,0
11142,123144,2,4,2,2,0,0,0,0000000,0
11143,123145,1,3,3,2,2,3,0,0000000,0
11144,123146,1,4,1,1,1,1,0,0000000,0
11145,123147,1,1,1,1,1,1,0,0000000,0
11146,123148,1,2,2,2,0,0,0,0000000,0
11147,123149,1,1,1,1,1,1,0,0000000,0
11148,123150,1,1,1,1,1,1,0,0000000,0
11149,123151,1,1,1,1,1,1,0,0000000,0
11150,123152,1,1,1,1,0,0,0,0000000,0
11151,123153,1,1,1,1,1,1,0,0000000,0
11152,123154,1,2,2,2,0,0,0,0000000,0
11153,123155,1,3,2,2,0,0,0,0000000,0
11154,123156,1,3,3,3,0,0,0,0000000,0
11155,123157,1,2,2,2,0,0,0,0000000,0
11156,123158,1,2,2,2,0,0,0,0000000,0
11157,123159,1,2,2,2,0,0,0,0000000,0
11158,123160,1,1,1,1,1,1,0,0000000,0
11159,123163,1,1,1,1,1,1,0,0000000,0
11160,123164,1,3,1,1,0,0,0,0000000,0
11161,123165,1,4,3,3,0,0,0,0000000,0
11162,123166,1,1,1,1,1,1,0,0000000,0
11163,123167,1,2,2,2,0,0,0,0000000,0
11164,123168,1,1,1,1,0,0,0,0000000,0
11165,123169,2,8,2,2,0,0,0,0000000,0
11166,123170,1,1,1,1,1,1,0,0000000,0
11167,123171,1,4,1,1,1,1,0,0000000,0
11168,123173,1,3,2,2,0,0,0,0000000,0
11169,123174,1,4,2,2,0,0,0,0000000,0
11170,123175,1,1,1,1,1,1,0,0000000,0
11171,123176,1,3,3,3,0,0,0,0000000,0
11172,123177,1,2,2,2,0,0,0,0000000,0
11173,123178,1,4,2,2,0,0,0,0000000,0
11174,123179,1,2,2,2,0,0,0,0000000,4
11175,123180,1,2,2,2,0,0,0,0000000,0
11176,123181,1,5,2,2,0,0,0,0000000,0
11177,123182,1,1,1,1,1,1,0,0000000,0
11178,123183,1,3,2,2,0,0,0,0000000,0
11179,123185,1,4,3,3,0,0,0,0000000,0
11180,123186,2,3,2,2,0,0,0,0000000,0
11181,123187,1,2,1,1,0,0,0,0000000,0
11182,123188,2,3,2,2,0,0,0,0000000,0
11183,123189,1,2,2,2,1,1,0,0000000,4
11184,123190,1,1,1,1,0,0,0,0000000,0
11185,123191,1,1,2,1,1,1,0,0000000,0
11186,123192,3,8,4,4,0,0,0,0000000,0
11187,123193,1,2,2,2,0,0,0,0000000,0
11188,123194,1,1,1,1,1,1,0,0000000,0
11189,123195,1,1,1,1,0,0,0,0000000,0
11190,123196,1,2,2,2,0,0,0,0000000,0
11191,123197,1,2,2,2,1,1,0,0000000,0
11192,123198,1,2,2,2,0,0,0,0000000,0
11193,123199,1,1,1,1,0,0,0,0000000,0
11194,123200,1,2,2,2,0,0,0,0000000,0
11195,123201,1,1,1,1,0,0,0,0000000,0
11196,123202,1,3,2,2,0,0,0,0000000,0
11197,123203,1,1,1,1,1,1,0,0000000,0
11198,123204,4,5,2,2,0,0,0,0000000,0
11199,123205,1,2,2,2,0,0,0,0000000,0
11200,123206,1,1,1,1,0,0,0,0000000,0
11201,123208,1,1,1,1,1,1,0,0000000,0
11202,123209,1,2,2,2,0,0,0,0000000,0
11203,123211,1,1,1,1,1,1,0,0000000,0
11204,123212,1,1,1,1,0,0,0,0000000,0
11205,123213,1,2,2,2,0,0,0,0000000,0
11206,123214,1,2,2,2,0,0,0,0000000,0
11207,123215,1,1,1,1,1,1,0,0000000,0
11208,123216,1,2,2,2,0,0,0,0000000,0
11209,123217,1,2,2,2,0,0,0,0000000,0
11210,123218,1,2,2,2,0,0,0,0000000,0
11211,123219,1,1,1,1,0,0,0,0000000,0
11212,123220,1,5,2,2,0,0,0,0000000,0
11213,123221,1,2,2,2,0,0,0,0000000,0
11214,123222,1,2,2,2,0,0,0,0000000,0
11215,123223,1,4,3,3,0,0,0,0000000,0
11216,123224,1,1,1,1,0,0,0,0000000,0
11217,123225,1,2,1,1,0,0,0,0000000,0
11218,123226,1,6,1,1,0,0,0,0000000,0
11219,123227,1,1,1,1,0,0,0,622061J,0
11220,123228,1,2,2,2,0,0,0,0000000,0
